sentiment,content
0,iamnauj can t wish sleeping gotta work less hour wait what re u up
0,rina spn boyfriend even say bye
0,ever realized never fully everything want feelin down
0,gutted invited bbq tomorrow night gonna miss bgt final wonder wheel tv outside
0,jerseyzmorenita sad true shouldnt right
0,supposed great weather today amp moro luck im stuck work day
0,lost friend i m alone sleepy i wanna go home
0,brainstuck didnt get joke
0,also i m really missing sami thought would throw one there
1,acallpro yeahhh u wasnt thereeeeeeeeeee
0,really miss photofiltre photoscape gimp damn confusing
0,last wrte again got bored previous days
0,binncheol i m afraid so tour people refusing believe anything else irish way
0,i m hungry
0,wedding tv make cry inner desire eternally happy start rest life
0,can t go bed sooooo tired
0,man starting rain real hard
0,wrote lyric new song exciting i slept full stomach worst feeling waking still feeling full euggh
1,deadmemoriesx poor right now would probably give hug d
0,got paid nowhere near much thought would
1,wow sunny day recovering erased file
0,sick year omg suck bad sickness ended including full restroom cleanup
0,pilgrimfamilyuk oh hate
0,wish get least day off row day enough rest day on day off day on day off ugh
0,hojomo im trouble finding really yummy egg free ice cream favoriteicecream got recommendation anyone
0,guess talking orlando magic whoiskenan nothing magical
0,never thought falling love cause much pain good thing i m phase
1,wondering friend went
0,markk h wake up tweet let know ur msn really need talk miss
0,libbyoliver caught tweet got home time last min itv show bgt tonight miss
0,good drank jager licked hot asian girl s foot bad reminded never get asian girl ever
0,hour sleep last night want crawl ball somewhere sleep hour work till six
1,mangointhesky idk original great
1,finishing homework booo
0,freaking bored bus hate poor ï¿½ return min train ï¿½ return hour long bus ipod battery
0,bk ii choice get it
1,football session this fun
1,job centre bound oh yay
1,hilsatlvsonline thanks tip unfortunately major crash http site extplorer
1,moneymakn thats actually fun would think hurting week similar experience
0,felipeazucares everyone seems love it felt kinda lazy repetative me really disappointed
0,lovely day sky clear bird singing i m stuck office window hour
0,nothing could get worse could it think id verge killing someone else thing good anymore
0,today weigh in lost pound week o depressing
1,shaundiviney send one please txtd got new phone
0,sashaminaj lol thing u gotta sometimes man smh lol
0,sophiatam haha yea working chillin eastbay unlike u get summer break boo
0,papermelody although bit tighter smaaaaller last pair baggy hell get front wedgie
1,markstanto thx webdu conf thurs
1,aww heard missed two logieo amp egg
1,writing report card soooo tired amazing day check fb soon
0,damn got chili bean shirt hate messy eater lady
0,jeremyrylan i m mobile web let look awesome though and one read tweet anyway
0,dave mueller yes love little bit complicated want bb doesnt work
0,i m sad beloved boy online wait everyday
0,davederoo hardly furniture shipped know backordered may cancel shop local
0,bwarg can t sleep tired drawing
0,time chat sorry girl miss y all new lawnmower yeah today s highlight tomorrow is
0,pyroezra really wish could
0,nelja exactly like in glasgow it s bgt busier
0,can t wait come home miss bubba bad parent taking canada
1,laughed much today picture lauren chest hurt
0,i m sad sad sad thought aunty stina coming looking forward family i miss dat i m alone maui
0,two page assignment weekend go chance relaxation
0,town uncle gabriel coming in miss gabe tempted ask go back baton rouge stay side fam
0,lost ba enlisted class cr whyyyy hindi naman conflict whatever ang labo ng cr grabe t t
0,rd day pain
0,missed westcott micro apollo
0,dad quot no trip lahore you quot me quot i live dc amp nyc also big target quot bummer pizza hut chicken tikka pizza
0,last night bottle wine house cocktail came home sober still gonna sick
0,datdoodrace thts kinda young me boo
0,weather back great shame wait delivery
0,jonasbrothers movie today cant go see
0,honeyjune k guess cant help it byeee eva m really sad
0,hate quot out of nowhere quot stuff
0,sick n tired people steal people s work
0,seandblogonaut daddy wanted buy shoe prettie esspensive nao haff go bearfoot
0,back work warm today
1,lobbying twitter too yuk gettin rid groupie
0,went athletics carnival today tired tired hurt back jumped second time high jump
0,sunny work
0,boy girl lie awww santa real either
0,oliviamunn pretty lame babe
0,rawrgoesaimee ah bibisita ka kina gq bukas sasama ka sa rusher eb able visit jumpstart tom coz something
0,miss daddy
1,lisaxjbx goodnight trending topic lol
0,owww think tore something leg
0,beckinelson idkk il get see
0,bah day ending nicely began
0,already c office people melt we re fighting air con fan help can t find budget
0,iamdiddy think sale ciroc stay damn thats luck
0,ferretwho defeated polo
0,violetbakes friend massive beatles fan impressed
1,nevermind beyonce twitter haha
0,kathtrinder samscam what s that sun sign
0,emiily kate know heap awesome working weekend
0,mistermagnus friend us logic must admit like it but mac
1,caldjr yeh
0,hot sat office wanna sun shineeeee
1,got skyfire http get skyfire com firts impression look good little memory hungry ageing htc tytn
0,blueeyed cat himynameisrose know yes dont remind im effin jealous fuck aust time
0,cry omg fed pain
0,i m way early today work later
0,im really tired much time sleep
0,codemonkeyism attempt somehow extend inner class would close closure can t find ref atm
0,sad day love maï¿½ year ago
0,going get full night sleep tonight arm get better fun forced use left hand
0,jennytalia shut face mean me pedro supposed mean one
0,itï¿½s ffa evil grin iï¿½m busy work today wonï¿½t get anything done
0,fell stair dancing sword fell bum hurt
0,wethedan nope would music
0,justdarline darline miss
0,book today well could bothered work weather good
0,ncremins thats really fair mean leave like dont even give u party coming back
1,hereby proclaim officially summer awesome today i m stuck inside chilly office
1,lovliest night last night ruined doctor inability warn side effect back test
0,tahninial called cheeseburglar made sad
0,getting bored sitting hotel room entire day
1,bumping air supply s greastest hit
0,can t believe i m peeling one half day sunshine
1,flying ontario hour will probably stay awake i day camping first time yay i sleepy
1,going back home love ya zagrebe lt
1,staring sunshine office window
0,wish concept time right now adjusting well obvs
0,feeling pretty poo today
0,wanna go beach but study
0,what s worse fever sore throat cancelling trip see little bro fever sore throat
0,brighter note still work friday working people problem oh man i m eating pizza tonight hoorah
0,crazy night lost key walked home missed papi s call swizzy i m sad
1,mooorning friday that s terrific smile up d
0,missed jonaswebcast
0,millys yummy asian food haha listening let go sad song
0,blog crashing browser
0,mind playing trick me or could be either way ish mind heavy sleepy
0,laylanatalie nowhere babe ice come job morning sigh
0,terryronald close think it d running long still chance see it
0,ladybug oh yes sure will sad cause miss view house leaving actually
0,liesboystell one love they really several woman
0,nancy got tweet suck love
1,sadly awake wondering contact info fun folk hung shop yay b miss guy
1,realchrissystar we ll back sunday play horse last night mex miss
0,fuck elora danan breaking im missing last nsw show def need hit melbs someone come
0,guess bedtime goodnight twitter bed big empty without him
0,car broke down time start looking getting another one thing another
0,subray put right scrambled egg breakfast fartingloud
0,assistant watch notebook miss deborah
0,official twilight saga ended sigh my life empty
0,samgrierson awwww ah well least sober week possibly get gym u gonna make music live xx
0,pinkbunny awww thts good hun i m worst day i m sick
1,alexarpd nice action shot http bit ly mzfx miss working pole dont see client everyday lol
0,breagrant thought one best hero pitty killing good character use thing lol
0,nooo i m ill must paracetamol nice weather today though
0,wow serious hard time sleeping decongestant keeping wide awake wanna sleep
1,good morning every gorgeous n im stuck work wish home chillin out hopefully tha day go quick doh
0,gedhead stephenfry fiftythousand follower hugh laurie s needle haystack now
0,th time month i m spending time garage broken airco time sigh great weekend weather
0,going miss reemer couple month tour
1,watched bone finale last night uk amp rocked oh much missed zack ericmillegan freakin awesome lt
1,someone bring milk cooky
0,mavinbkk know wait worth november seems far away moment
0,writing word newsbites http plurk com p wybh
0,ankurb english screwed overall percentage x xii probably adm test too shit happens
0,low low low low low low low low low
0,i m slowly reallizing burn got work hour ago really suck
1,later normal morning got attacked swarm mini fly s opening veranda last night took hour get rid
0,lupin bebop that s lame sorry
0,knee surgery back home week
0,sassisam agh mine left new york last month
0,kingmoney yep freezing hate winter im literally wearing blackets
